0 0 -0.0305023 38
 neutron 0 1 2.87309 51.8533 -51.0948 -10.3789
 neutron 0 1 2.79856 -39.8925 -17.3253 58.0957
 gamma 0 0 2.74698 1.63515 1.78386 1.3
 neutron 0 1 2.38065 -11.5451 64.0188 -15.7329
 neutron 0 1 2.31504 -49.1682 39.1113 -20.2093
 neutron 0 1 1.01988 -28.1844 -14.2559 30.3305
 neutron 0 1 0.995722 -12.7493 35.6096 -21.0119
 neutron 0 1 0.845014 -24.2326 9.9018 30.0556
 neutron 0 1 0.751326 17.1785 8.00043 32.4546
 gamma 0 0 0.619064 -0.387055 0.0272165 -0.482377
 neutron 0 1 0.533251 1.53984 -5.5114 -31.1382
 neutron 0 1 0.479384 25.6014 -12.3233 -9.68299
 neutron 0 1 0.294771 -9.18503 -17.8262 -12.3232
 gamma 0 0 0.120834 -0.0864513 0.0560964 -0.0630886
 neutron 0 1 0.0488459 2.29152 -2.15492 9.04961
 Os173[0.0] 76 173 2.46283 547.039 -528.207 463.834
0.000252546 0.000401177 -0.00447463 48
 proton 1 1 999.997 24.9339 39.6083 1695.39
 proton 1 1 135.827 -505.988 -23.8645 -129.389
 neutron 0 1 102.136 280.055 210.652 282.053
 neutron 0 1 55.2627 180.988 -47.9951 268.029
 neutron 0 1 53.2529 169.537 -261.875 -74.7225
 neutron 0 1 51.2843 263.138 -91.7253 146.1
 proton 1 1 37.9851 -202.168 -23.1408 176.964
 proton 1 1 30.172 -86.3329 -217.518 52.5533
 neutron 0 1 19.7998 -180.546 3.29283 70.6467
 neutron 0 1 16.5053 54.8546 138.388 95.5395
 neutron 0 1 16.1691 100.68 117.565 -81.7749
 neutron 0 1 14.8976 -37.0504 -131.631 -97.556
 proton 1 1 13.2451 -43.6368 151.153 16.7096
 neutron 0 1 12.5253 51.9541 69.8133 126.966
 neutron 0 1 11.3844 24.0987 130.076 -63.4187
 neutron 0 1 8.16412 110.586 -49.1864 -27.5595
 proton 1 1 7.7937 -31.2677 -22.1617 -114.966
 proton 1 1 7.27366 -7.69796 32.4398 -112.208
 neutron 0 1 6.56131 71.929 75.7952 -38.1303
 neutron 0 1 6.34574 71.8212 16.3915 -80.8566
 neutron 0 1 5.94172 -25.2184 88.1224 52.9061
 neutron 0 1 5.80637 4.70485 104.51 -0.389702
 neutron 0 1 5.73374 -36.4166 -28.4565 93.1203
 neutron 0 1 5.53046 -9.37639 -88.4225 -50.1657
 neutron 0 1 5.22839 21.6799 3.85769 96.7846
 neutron 0 1 4.30841 -63.8047 -25.6493 58.1869
 neutron 0 1 3.95636 -11.4137 -61.8011 -59.1652
 proton 1 1 3.4614 5.62365 47.9215 64.6479
 gamma 0 0 3.45505 -2.44251 -2.44224 0.0832732
 neutron 0 1 3.27045 -64.5869 8.58041 43.7175
 neutron 0 1 2.8303 16.3092 -52.0021 48.5418
 neutron 0 1 2.14588 -36.3436 43.2877 29.0227
 gamma 0 0 1.83862 1.59217 0.426592 0.814588
 neutron 0 1 1.60956 47.1863 -12.0738 25.59
 gamma 0 0 1.45483 -1.16383 -0.858746 -0.156765
 neutron 0 1 1.21875 44.4695 4.59652 17.1176
 neutron 0 1 1.02136 -17.4697 -29.7755 -26.9914
 neutron 0 1 0.945017 28.6711 -20.7135 -22.9264
 gamma 0 0 0.371024 -0.280903 -0.122064 0.209411
 neutron 0 1 0.239261 -9.32373 9.853 16.2987
 gamma 0 0 0.118366 -0.0736628 0.0423379 -0.0824121
 neutron 0 1 0.0638138 6.99408 -7.95153 2.78829
 neutron 0 1 0.0331735 0.498623 -4.11124 6.72217
 alpha 2 4 2.65311 10.9303 74.5957 -118.75
 triton 1 3 15.4248 -270.501 55.98 102.944
 He3 2 3 3.20395 52.9019 -73.3538 -99.1571
 alpha 2 4 20.9291 -187.701 316.326 145.49
 Dy147[0.0] 66 147 3.40887 234.523 -387.232 853.198
0 0 -0.0476242 15
 proton 1 1 1000 0 0 1696.04
 proton 1 1 713.946 357.566 -150.345 1303.46
 neutron 0 1 169 -26.4757 440.351 389.261
 neutron 0 1 41.0582 -254 84.2138 -85.0383
 neutron 0 1 5.38567 -74.7964 67.4483 -2.36788
 neutron 0 1 3.94753 -37.9407 -9.55971 76.8285
 gamma 0 0 1.87704 1.81415 0.240256 -0.417613
 gamma 0 0 1.22448 -0.747418 -0.40017 -0.883512
 neutron 0 1 0.487567 -15.3857 -3.86069 -25.784
 neutron 0 1 0.335593 14.4446 19.9854 -4.76172
 neutron 0 1 0.26718 -7.68413 -4.99212 20.4492
 gamma 0 0 0.209232 -0.100997 0.168607 -0.0717573
 gamma 0 0 0.0873146 -0.003785 0.0169188 -0.0855761
 neutron 0 1 0.0293857 5.42541 -5.00873 0.835437
 Au189[0.0] 79 189 0.551522 37.8862 -438.26 24.6123
0 0 -0.0317025 20
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 260.558 43.2663 -527.592 526.58
 pi0 0 0 253.506 -184.212 235.233 208.402
 proton 1 1 196.96 -63.1527 -34.3957 635.001
 proton 1 1 28.8785 -60.1655 -153.185 167.153
 neutron 0 1 5.8167 -5.53544 101.843 23.6973
 neutron 0 1 4.71979 -62.3723 0.361671 70.7174
 neutron 0 1 4.0151 -19.1691 29.3354 -79.5802
 neutron 0 1 2.79158 26.8323 6.86109 -66.9813
 gamma 0 0 2.50272 -0.973648 2.21766 -0.630556
 gamma 0 0 2.17967 0.653551 1.33137 1.59728
 neutron 0 1 2.0815 -3.39914 -43.5973 44.76
 neutron 0 1 1.35194 -12.9766 -17.7383 45.379
 neutron 0 1 0.73657 -11.4798 -5.07904 -35.0296
 neutron 0 1 0.509472 6.53565 -10.4887 -28.3707
 neutron 0 1 0.267383 -5.37885 -4.98335 21.1838
 gamma 0 0 0.184739 -0.0944509 0.106261 0.117967
 neutron 0 1 0.0742412 0.999984 7.89365 -8.72953
 neutron 0 1 0.044622 7.64152 -3.00157 4.0559
 Pt184[0.0] 78 184 0.926794 342.982 414.878 166.713
0 0 0.00269011 16
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 339.902 -69.3022 -19.4106 865.491
 proton 1 1 308.532 -84.3337 -208.541 789.661
 neutron 0 1 106.936 164.997 411.465 125.912
 proton 1 1 65.9581 47.2276 5.41116 354.773
 proton 1 1 44.6071 -45.1182 122.576 -261.986
 neutron 0 1 17.3158 -85.6533 86.6516 -134.14
 proton 1 1 14.4829 -154.512 -57.6487 13.7906
 neutron 0 1 11.8917 85.9194 -122.757 6.01301
 proton 1 1 10.9894 135.499 40.0468 -27.9113
 neutron 0 1 1.8661 31.7599 47.7081 15.0129
 neutron 0 1 0.844506 -2.26688 -6.6745 39.2169
 gamma 0 0 0.65654 -0.478346 -0.353859 -0.277513
 neutron 0 1 0.354081 17.8887 10.634 15.2447
 gamma 0 0 0.192957 -0.182744 0.055204 -0.0281006
 Re186[0.0] 75 186 0.312594 -41.4448 -309.163 -104.735
0 0 0.00247784 8
 proton 1 1 1000 0 0 1696.04
 proton 1 1 820.319 496.627 466.11 1322.27
 neutron 0 1 169.302 -404.829 -305.077 299.741
 gamma 0 0 0.718764 0.196566 0.106531 -0.683106
 gamma 0 0 0.651187 0.399552 0.0263312 -0.513526
 gamma 0 0 0.521136 0.506481 -0.0994891 -0.0718451
 gamma 0 0 0.181355 0.025827 0.0183782 0.178564
 Au196[0.0] 79 196 0.110207 -92.9253 -161.083 75.1203
0 0 -0.0348524 35
 proton 1 1 1000 0 0 1696.04
 proton 1 1 274.999 199.932 285.558 685.68
 proton 1 1 157.982 -378.089 -292.351 -304.956
 neutron 0 1 42.3118 -116.184 259.015 26.6915
 proton 1 1 39.8791 -50.5824 -271.191 -17.9416
 proton 1 1 26.539 -4.33551 -60.3032 216.45
 pi- -1 0 17.0072 -7.80245 32.2012 -62.7602
 neutron 0 1 14.7612 158.147 -51.1572 18.1301
 neutron 0 1 13.6796 65.5665 77.1457 -125.069
 neutron 0 1 13.5004 -76.7313 108.862 -88.3893
 neutron 0 1 12.7911 13.386 -121.479 96.2465
 proton 1 1 12.3118 32.2918 -135.53 62.0016
 neutron 0 1 10.9819 -35.7318 -60.7307 125.667
 neutron 0 1 6.45457 -47.0395 -48.1877 -87.3834
 neutron 0 1 5.81287 -75.5367 -72.2979 -4.91435
 neutron 0 1 2.56832 1.24211 -46.8024 51.3888
 gamma 0 0 2.55674 -0.473685 -2.3848 0.79074
 neutron 0 1 2.36112 45.8553 47.1471 -10.8108
 gamma 0 0 1.87357 -0.226288 -0.911662 -1.62109
 neutron 0 1 1.73283 -0.193021 51.335 -24.9782
 gamma 0 0 1.6915 0.322679 -1.27561 1.06295
 neutron 0 1 1.59531 22.9717 -22.1777 -44.5062
 gamma 0 0 1.31435 1.05374 -0.78317 -0.0616173
 neutron 0 1 1.20353 31.0943 11.8393 34.0001
 neutron 0 1 0.85938 -34.2251 0.387282 -21.0741
 neutron 0 1 0.749642 -17.8662 -24.2894 -22.362
 neutron 0 1 0.382571 7.43482 -23.4592 -10.6507
 neutron 0 1 0.309556 -15.5561 -7.86498 16.6716
 neutron 0 1 0.246908 -16.4571 9.19348 10.4248
 neutron 0 1 0.155372 8.99377 13.2434 -5.9761
 neutron 0 1 0.107391 0.626226 11.1849 -8.73612
 gamma 0 0 0.0963916 0.0144924 0.0240692 -0.0922063
 neutron 0 1 0.0144331 2.05263 -1.63366 4.49887
 alpha 2 4 0.42224 -53.1114 12.5426 13.0297
 W168[0.0] 74 168 5.12352 339.158 325.132 1175.59
0 0 -0.0396177 30
 proton 1 1 1000 0 0 1696.04
 proton 1 1 374.274 576.797 -128.643 702.266
 proton 1 1 146.145 -35.7216 523.054 144.031
 neutron 0 1 100.512 -405.23 -171.058 74.208
 proton 1 1 50.2151 57.5754 -164.931 257.362
 proton 1 1 35.5228 -80.4978 22.1024 246.888
 neutron 0 1 22.9198 7.37518 -205.804 34.4213
 neutron 0 1 19.9793 125.153 94.243 -115.75
 proton 1 1 11.1096 123.718 -19.7427 72.6308
 neutron 0 1 10.4945 27.586 -101.667 93.4534
 neutron 0 1 9.4769 84.1952 -75.6791 71.2881
 proton 1 1 7.82555 -59.0713 100.865 -32.9106
 neutron 0 1 7.37483 99.8275 7.87543 62.3308
 neutron 0 1 7.25246 -88.0083 26.2466 -72.4333
 neutron 0 1 6.0962 4.22579 -53.9697 -92.5319
 neutron 0 1 2.63656 -60.4246 33.0538 -14.7549
 neutron 0 1 2.51449 -12.9268 -8.72943 -66.9931
 neutron 0 1 2.39517 48.4474 13.0033 44.6133
 neutron 0 1 2.14056 61.4752 -13.1893 -8.59199
 neutron 0 1 1.93202 32.5024 50.362 -6.44318
 neutron 0 1 1.45958 -10.3497 -43.8878 -26.676
 neutron 0 1 1.40814 -31.7593 -10.3766 -39.1375
 neutron 0 1 0.956485 -6.69461 41.7933 -2.60341
 neutron 0 1 0.92684 4.36924 37.3063 -18.2116
 gamma 0 0 0.828924 0.293898 0.154085 0.759603
 neutron 0 1 0.637538 -10.9649 11.9302 30.5919
 neutron 0 1 0.489794 -3.96997 -4.34686 29.7653
 gamma 0 0 0.478071 -0.16137 -0.439979 -0.0944981
 gamma 0 0 0.104689 0.0301614 0.0859369 -0.0516222
 W173[0.0] 74 173 0.96278 -447.792 40.391 328.615
0 0 -0.0407712 10
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 582.456 13.7092 66.1013 1195.5
 pi0 0 0 144.154 -140.423 -190.11 61.9256
 proton 1 1 115.771 248.202 140.129 386.539
 gamma 0 0 2.88543 -0.807229 2.75847 0.254776
 gamma 0 0 2.27332 -1.03734 1.34207 1.51353
 gamma 0 0 1.94936 0.211747 -1.18969 1.52964
 gamma 0 0 0.484548 -0.0683908 0.19039 0.440297
 neutron 0 1 0.157305 -13.6437 -9.35714 -4.68123
 Au195[0.0] 79 195 0.0390323 -106.141 -9.86309 53.0178
0.000606011 -0.000421807 0.00181001 12
 proton 1 1 999.996 45.455 -31.6385 1695.13
 pi+ 1 0 268.821 42.024 -254.762 283.962
 proton 1 1 266.398 -48.0187 307.707 688.395
 proton 1 1 142.089 422.549 18.8784 328.513
 neutron 0 1 121.547 -193.079 -346.195 293.335
 neutron 0 1 5.62642 -26.6352 -26.1717 -95.969
 neutron 0 1 1.90746 44.165 0.388457 40.4637
 neutron 0 1 1.39603 -33.5676 35.3637 15.7445
 gamma 0 0 1.02809 0.696127 -0.51146 -0.557488
 neutron 0 1 0.588855 -0.41263 -4.22819 -32.9975
 neutron 0 1 0.0844421 0.701113 12.0474 3.61299
 Ir190[0.0] 77 190 0.301506 -162.966 225.846 170.627
0 0 -0.0414863 45
 proton 1 1 1000 0 0 1696.04
 pi+ 1 0 126.778 209.789 -14.6046 -85.0671
 proton 1 1 105.246 -240.16 -18.2035 388.031
 proton 1 1 80.5551 296.782 59.2146 257.038
 neutron 0 1 70.6397 -100.891 57.7224 352.449
 proton 1 1 29.1649 -180.779 1.39505 -151.317
 proton 1 1 14.4291 129.452 38.0205 -95.2976
 neutron 0 1 12.9941 -88.9446 -13.2054 128.456
 neutron 0 1 12.1036 -98.7125 105.203 45.5961
 proton 1 1 9.26012 -11.9501 122.765 47.4197
 neutron 0 1 8.80582 4.12042 -127.571 -18.263
 neutron 0 1 8.24049 -109.423 54.5034 -24.673
 neutron 0 1 7.77623 -92.7499 73.3979 -26.1391
 neutron 0 1 7.75632 33.9153 15.7964 115.046
 proton 1 1 6.69397 17.9749 -108.051 24.6612
 neutron 0 1 6.2801 15.2413 87.6528 -62.652
 neutron 0 1 6.25545 18.682 81.4145 -69.4017
 neutron 0 1 4.14589 -26.8945 -36.1603 76.0064
 proton 1 1 4.00596 50.3321 -35.2792 -61.2819
 neutron 0 1 3.95547 42.4683 62.7329 41.3463
 neutron 0 1 3.40328 31.5521 -73.031 -8.81596
 gamma 0 0 3.40078 -0.861605 2.40546 2.24426
 neutron 0 1 2.90227 -54.1007 -43.9121 24.6377
 proton 1 1 2.90202 -35.246 22.3573 60.9267
 neutron 0 1 2.7158 -28.3285 49.6217 42.9639
 neutron 0 1 2.63678 34.9742 44.8618 41.5456
 neutron 0 1 2.45087 41.9512 0.0460011 53.4004
 neutron 0 1 2.43755 12.2602 43.3311 -50.5818
 neutron 0 1 1.75246 24.2516 50.7835 -11.3606
 neutron 0 1 1.73394 -7.17525 -55.8582 9.47074
 neutron 0 1 1.48458 12.0942 14.0802 49.4713
 neutron 0 1 1.38379 30.9852 -32.0309 24.8229
 gamma 0 0 1.34905 -0.169627 1.33231 0.126941
 neutron 0 1 1.3076 -22.3321 20.2758 -39.3577
 neutron 0 1 1.2728 35.0907 -22.7741 25.3645
 proton 1 1 0.936433 -36.4634 -13.7056 -15.5149
 neutron 0 1 0.863906 -29.9646 -18.8493 19.2605
 gamma 0 0 0.509071 0.318728 -0.00548473 -0.396907
 neutron 0 1 0.492376 12.8012 -1.82515 -27.5369
 neutron 0 1 0.416007 -4.29697 -26.3122 -8.43244
 neutron 0 1 0.382983 24.7707 -1.09149 10.249
 neutron 0 1 0.269373 -19.5813 -2.41554 10.8166
 deuteron 1 2 13.8304 -188.153 60.6285 113.995
 deuteron 1 2 5.07415 -45.8058 -77.191 104.897
 Er157[0.0] 68 157 1.3149 343.178 -347.467 381.883
0 0 -0.0422503 18
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 596.413 301.758 -982.139 648.685
 proton 1 1 124.66 12.5802 219.268 448.591
 proton 1 1 61.2432 -162.637 303.615 6.58371
 proton 1 1 57.6063 287.623 169.38 -1.70786
 proton 1 1 29.5065 -187.441 39.7518 -139.737
 neutron 0 1 13.7478 -78.2277 -23.044 -139.185
 neutron 0 1 8.00788 -90.6956 -69.5225 45.309
 proton 1 1 7.73996 -92.1095 42.62 65.4497
 neutron 0 1 3.36952 -45.7035 52.4348 38.793
 neutron 0 1 2.58859 -7.90935 -67.5402 -15.7087
 gamma 0 0 1.6874 -1.67505 -0.129125 -0.157688
 neutron 0 1 1.30829 -37.7749 -32.0929 1.80608
 neutron 0 1 0.656028 -34.7083 2.4905 4.72504
 gamma 0 0 0.327895 0.0158196 0.210962 -0.25052
 neutron 0 1 0.157203 -0.651781 2.30964 17.0197
 neutron 0 1 0.120321 -6.08025 5.88631 12.4296
 Re184[0.0] 75 184 1.83472 143.637 336.503 703.391
0 0 -0.0476869 7
 proton 1 1 1000 0 0 1696.04
 proton 1 1 979.222 33.7645 -316.452 1641.69
 proton 1 1 4.54186 -18.0119 77.1781 47.5683
 gamma 0 0 1.76484 -1.0796 0.493266 1.30606
 neutron 0 1 0.376162 8.37797 22.3221 11.7699
 gamma 0 0 0.236234 0.062544 0.149938 0.171503
 Pt195[0.0] 78 195 0.130434 -23.1136 216.309 -6.46712
0 0 -0.0341388 10
 proton 1 1 1000 0 0 1696.04
 pi0 0 0 330.958 119.404 31.3346 428.529
 neutron 0 1 289.849 298.405 389.677 622.723
 proton 1 1 223.147 -460.634 -90.364 498.187
 gamma 0 0 3.14904 0.474497 1.21991 -2.86411
 gamma 0 0 1.64039 1.49713 -0.518536 0.424971
 gamma 0 0 0.760468 0.751174 -0.116342 -0.0226801
 neutron 0 1 0.165874 -2.75207 10.676 13.7904
 gamma 0 0 0.118891 0.025969 0.0912787 -0.0716167
 Au195[0.0] 79 195 0.377584 42.8262 -342.001 135.338
0 0 0.0193621 33
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 216.956 252.285 400.274 480.513
 neutron 0 1 114.163 -244.782 177.688 368.876
 neutron 0 1 102.304 -375.457 147.236 200.153
 neutron 0 1 91.5373 233.985 255.097 246.103
 proton 1 1 81.1121 -228.871 -293.931 -141.466
 neutron 0 1 49.3574 -18.329 -299.109 73.3701
 proton 1 1 27.8861 -29.4482 -43.6103 224.362
 neutron 0 1 11.9275 -12.2047 78.8922 127.211
 neutron 0 1 9.507 -84.9456 -101.787 19.4652
 neutron 0 1 8.63062 -58.0773 -81.9105 78.8051
 neutron 0 1 8.5278 115.756 51.5078 -6.71821
 neutron 0 1 8.51064 35.0656 48.4097 111.767
 neutron 0 1 6.36581 15.481 -88.2272 -63.0794
 neutron 0 1 5.86293 21.0658 84.2148 59.2934
 neutron 0 1 4.62007 5.797 32.6783 87.1871
 neutron 0 1 4.52257 -6.58508 -77.7795 49.2539
 proton 1 1 4.32316 39.1326 -73.6456 -34.2966
 neutron 0 1 4.10721 82.0971 27.1532 16.0504
 neutron 0 1 2.89203 -44.8468 -9.11985 57.8658
 neutron 0 1 2.65645 -56.5549 31.8235 -28.0659
 neutron 0 1 2.55456 -31.4667 41.1 -46.1249
 proton 1 1 1.91562 26.1119 -28.2354 -46.0364
 neutron 0 1 1.88463 21.6781 -48.7673 26.3974
 neutron 0 1 1.37473 7.43484 -20.6819 -45.8494
 gamma 0 0 1.31988 -0.610696 1.16684 0.0872912
 neutron 0 1 1.2053 37.7293 -11.5622 26.6304
 neutron 0 1 0.5955 11.3989 14.2337 28.0508
 neutron 0 1 0.0724742 -4.25628 -10.3128 3.42408
 triton 1 3 1.67064 22.8994 -31.5961 -88.6937
 alpha 2 4 0.832298 -54.2052 35.8823 -44.4927
 deuteron 1 2 0.908966 53.7674 3.21248 -22.568
 Hf162[0.0] 72 162 0.387966 268.958 -210.298 -21.4472
-0.000621136 0.000169369 -0.00421895 30
 proton 1 1 999.992 -74.395 20.2857 1694.28
 proton 1 1 220.055 27.7659 -361.275 574.522
 neutron 0 1 167.433 -419.539 293.163 284.087
 pi- -1 0 87.9421 -173.672 44.4745 -11.9206
 neutron 0 1 54.8 -189.278 -172.285 201.174
 neutron 0 1 39.4695 197.217 -76.8721 175.847
 proton 1 1 24.3027 -53.0366 167.847 123.329
 proton 1 1 11.9388 -89.8335 -90.336 79.4703
 neutron 0 1 11.4304 -45.7433 -131.188 -48.0333
 neutron 0 1 6.256 48.3707 32.8759 91.512
 neutron 0 1 5.52432 73.3768 44.8134 -54.9459
 neutron 0 1 4.43845 1.97197 67.1698 -62.0037
 proton 1 1 4.42958 -77.8602 -6.88522 47.1414
 proton 1 1 3.98083 22.6705 -80.6858 21.492
 neutron 0 1 3.85632 71.1587 -34.6412 31.5885
 neutron 0 1 3.41773 31.3966 32.306 66.3673
 neutron 0 1 3.24265 62.8697 -40.8343 -21.9967
 neutron 0 1 3.23903 -41.6954 -59.4768 -28.6539
 neutron 0 1 3.01241 -17.1979 57.1745 -45.8814
 neutron 0 1 2.97775 58.6692 -24.3848 -39.5949
 neutron 0 1 1.74955 -46.9686 -31.1853 -10.589
 neutron 0 1 1.47757 -38.1982 -9.22401 35.136
 neutron 0 1 1.46973 0.224827 -52.1956 -6.28824
 neutron 0 1 1.37487 39.3205 4.53232 -31.9188
 neutron 0 1 0.799144 11.5566 24.6559 27.5838
 neutron 0 1 0.779305 12.346 -23.1601 27.8605
 neutron 0 1 0.664935 -9.92457 -17.9488 28.7973
 neutron 0 1 0.636537 -12.6793 3.62067 31.9792
 alpha 2 4 1.79601 13.0185 -56.3875 -100.215
 W168[0.0] 74 168 1.86134 469.299 516.619 308.429
0 0 -0.0302484 44
 proton 1 1 1000 0 0 1696.04
 proton 1 1 103.586 269.968 87.5356 352.942
 proton 1 1 99.407 -26.5336 -114.544 427.316
 proton 1 1 69.9025 -82.8923 -65.3129 -353.447
 proton 1 1 65.0253 -233.487 -65.863 259.609
 neutron 0 1 60.1423 132.081 247.289 195.026
 neutron 0 1 46.3473 286.195 -69.0485 50.6501
 neutron 0 1 45.2173 -209.911 195.03 70.1034
 proton 1 1 26.876 -205.227 18.0596 -93.3386
 neutron 0 1 19.5151 100.537 154.226 56.2055
 neutron 0 1 15.9121 -7.1424 -154.544 78.8615
 neutron 0 1 14.6476 -18.7103 147.876 74.3101
 neutron 0 1 14.508 160.971 -16.6513 35.8343
 proton 1 1 13.3227 -54.7663 -46.9561 -141.329
 neutron 0 1 11.4609 120.777 30.3215 -78.4951
 proton 1 1 10.5856 -53.1486 79.9331 103.742
 neutron 0 1 10.3179 90.2765 55.8503 -90.6972
 proton 1 1 9.76942 -105.704 -85.1708 -0.882739
 neutron 0 1 9.29702 -35.0206 -60.4658 112.58
 proton 1 1 9.06729 24.2198 -41.231 121.7
 proton 1 1 8.15115 73.2641 -32.0142 -94.7096
 neutron 0 1 7.62735 -81.6626 0.943429 87.8708
 neutron 0 1 6.33592 -78.9886 -33.306 -67.8063
 neutron 0 1 5.7406 -62.0171 -74.0488 -38.6128
 neutron 0 1 5.4728 91.156 44.0889 -7.79865
 neutron 0 1 5.44835 -1.69876 62.6907 -79.5918
 neutron 0 1 4.36389 12.5013 -79.1647 42.3796
 neutron 0 1 3.65669 36.2517 9.83606 73.9854
 neutron 0 1 2.10827 -3.17401 4.97246 -62.7006
 neutron 0 1 1.91129 -44.9211 33.1978 -21.7997
 proton 1 1 1.764 -32.3204 44.3396 17.3991
 gamma 0 0 1.73391 0.999042 0.392896 -1.36161
 neutron 0 1 1.35586 -7.31465 -9.99411 -48.952
 neutron 0 1 1.1161 24.4151 4.57235 38.4908
 proton 1 1 1.03003 30.6906 -10.8518 -29.5683
 neutron 0 1 0.867879 -6.24563 -7.00473 -39.2879
 gamma 0 0 0.796323 -0.622478 0.294615 -0.399816
 neutron 0 1 0.790231 -18.0621 31.2153 13.5991
 neutron 0 1 0.477298 -6.77452 21.9792 -19.1874
 neutron 0 1 0.442115 8.6015 -23.6307 14.0923
 neutron 0 1 0.438893 -6.82757 24.2781 13.7437
 neutron 0 1 0.257563 14.2322 16.5403 2.81481
 deuteron 1 2 6.87051 -7.50258 -78.7272 139.878
 Ho157[0.0] 67 157 1.39654 -86.4618 -246.935 582.872
-0.000219484 0.00185551 0.0153427 28
 proton 1 1 999.995 -7.01752 59.3258 1694.98
 neutron 0 1 291.143 504.535 549.403 274.699
 neutron 0 1 223.772 -349.824 -304.061 505.708
 neutron 0 1 184.332 46.9306 174.068 589.797
 proton 1 1 66.6069 -302.397 -193.516 -23.1308
 proton 1 1 18.971 156.337 -106.382 -14.1921
 neutron 0 1 13.6836 111.114 115.999 9.92011
 neutron 0 1 11.6899 138.819 24.3788 -47.3148
 neutron 0 1 9.32855 -74.1859 -73.8906 81.5672
 neutron 0 1 5.52122 -37.0035 -24.6205 91.8158
 neutron 0 1 4.83819 -47.6868 73.996 -36.9535
 proton 1 1 4.12553 65.9168 -39.5342 43.0207
 neutron 0 1 2.68732 -67.7369 20.2161 -7.75067
 proton 1 1 2.48166 5.42693 -11.7527 67.0487
 neutron 0 1 2.45295 10.5088 -34.1872 -57.7601
 neutron 0 1 2.43995 24.2358 -35.412 -52.4362
 gamma 0 0 1.98153 -1.20182 -0.458392 1.5073
 neutron 0 1 1.82833 38.6696 -40.2766 17.9294
 gamma 0 0 1.3294 0.849902 1.01327 0.13517
 neutron 0 1 0.855873 -17.351 -35.3328 -7.71774
 neutron 0 1 0.76029 7.59924 24.4692 -27.7988
 neutron 0 1 0.587878 6.87661 -11.5924 30.3871
 neutron 0 1 0.50187 9.59213 -17.9929 22.969
 gamma 0 0 0.400591 -0.155365 -0.357197 0.093513
 neutron 0 1 0.387287 23.7594 -12.4475 2.90964
 gamma 0 0 0.0587857 -0.0415206 -0.00924991 -0.0405739
 gamma 0 0 0.041512 0.0380733 -0.00356763 0.0161535
 Os177[0.0] 76 177 0.368334 -260.645 17.6083 230.55
-0.00113077 0.000300594 0.0210945 16
 proton 1 1 999.995 -58.6493 15.5908 1694.95
 neutron 0 1 353.608 697.36 -462.01 299.584
 proton 1 1 296.636 -555.849 301.619 494.673
 proton 1 1 120.01 -257.934 -163.059 382.736
 proton 1 1 95.2565 246.081 191.005 301.311
 neutron 0 1 37.1155 139.924 -53.5532 220.626
 neutron 0 1 11.4645 -90.3067 85.0667 79.2658
 neutron 0 1 1.88186 -49.7597 -15.4946 28.7001
 gamma 0 0 1.42543 0.204566 -0.63755 -1.25838
 neutron 0 1 1.29334 25.3798 -6.39938 -41.7965
 neutron 0 1 0.952939 23.8091 -31.1292 -15.9908
 neutron 0 1 0.897723 -20.9829 -15.3454 -31.8117
 gamma 0 0 0.28801 0.157295 -0.221653 0.0952789
 neutron 0 1 0.224495 2.24016 12.6773 16.0054
 neutron 0 1 0.0120356 0.00268767 1.05741 4.63665
 Ir186[0.0] 77 186 0.228926 -218.977 172.017 -41.8299
0 0 -0.041257 23
 proton 1 1 1000 0 0 1696.04
 neutron 0 1 236.479 383.336 295.749 515.639
 pi0 0 0 178.339 144.088 82.2491 228.958
 proton 1 1 157.601 -267.592 73.3777 493.553
 neutron 0 1 96.5987 -245.934 -344.881 106.893
 proton 1 1 20.4458 196.818 4.79959 5.02697
 neutron 0 1 10.6937 -137.965 0.943875 -34.2622
 neutron 0 1 10.2438 105.487 -3.10901 -90.6496
 neutron 0 1 5.40551 42.5508 79.4485 -45.434
 neutron 0 1 3.70856 14.6647 -52.5813 63.2675
 neutron 0 1 2.66775 -11.4107 -49.2554 49.6374
 neutron 0 1 2.60666 48.2081 50.7919 1.10213
 neutron 0 1 2.40891 14.3843 -43.7945 -49.0672
 neutron 0 1 1.59174 -0.835615 21.5855 50.2691
 neutron 0 1 1.40131 12.7088 -49.1891 7.35768
 neutron 0 1 1.00894 -3.4648 -0.941776 43.4058
 gamma 0 0 0.520491 -0.169496 0.157646 0.466187
 gamma 0 0 0.463193 0.095267 -0.147963 -0.428461
 neutron 0 1 0.381701 4.80314 25.8533 5.09424
 neutron 0 1 0.188205 -18.0537 5.20213 -0.836303
 neutron 0 1 0.0500438 -2.2579 -7.77647 5.33571
 neutron 0 1 0.0296208 0.475408 -0.696268 7.41293
 Pt180[0.0] 78 180 0.588194 -279.937 -87.7857 333.296
0 0 0.0339516 40
 proton 1 1 1000 0 0 1696.04
 proton 1 1 261.682 428.366 -26.4035 612.65
